hotel_name,author_name,language,review_text,processed_review
Panamara Otel,recep balaban,tr,bu otel için öncelikle buraya yorum yapanlar galiba daha önce hiç otelde kalmamış. odalar leş gibi sigara kokuyor. yastıklara sigara kokusu sinmiş. banyo tuvaletler 60 lı yıllardan kalmış gibiydi. kabus gibi bir gece geçirdim. yorumları kendi çalışanlar yapıyor sanırım.klimaların filtreleri tozdan görünmüyordu. sezon başında bari temizletin. paramıza yazık..,otel buraya yorum yapanlar galiba otelde kalmamış odalar leş sigara kokuyor yastıklara sigara kokusu sinmiş banyo tuvaletler lı yıllardan kalmış gibiydi kabus gece geçirdim yorumları çalışanlar sanırımklimaların filtreleri tozdan görünmüyordu sezon başında temizletin paramıza yazık
Panamara Otel,Ömer HALDIZ,tr,"otel uygun fiyatlı ve temiz. konumu güzel. arka cephe odada kaldım. balkonumdan zeytin ağacına uzanabiliyorum. doğayla iç içe. personel hem güler yüzlü hem saygılı. her karşılaşmamızda bir ihtiyacınız var mı diye soruyorlar. burası fazlasıyla fiyat/performans oteli. 5 katı fiyatlı oteller ile karşılaştırmayın, oralardaki fazlalık imkanları beklemeyin. 5 gece kaldım. sorun yaşamadım.",otel uygun fiyatlı temiz konumu güzel arka cephe odada kaldım balkonumdan zeytin ağacına uzanabiliyorum doğayla iç içe personel güler yüzlü saygılı karşılaşmamızda ihtiyacınız soruyorlar fazlasıyla fiyatperformans oteli katı fiyatlı oteller karşılaştırmayın oralardaki fazlalık imkanları beklemeyin gece kaldım sorun yaşamadım
Panamara Otel,Dogan Okcan,tr,resepsiyonistin müşteri ilişkisi sıfır.. herif sanki dünyayı yaratmış.. gece uğradık kalırsanız kalın.. kalmazsanız kalmayın tavırları.. önce bir esnaf olmayı öğren..odalar desen it bağlasan durmaz.. kahvaltı için resepsiyonda iki üç uyduruk masa.. uyduruk odalar..puanlamayi mecburen birer yıldız verdim.. çünkü sıfır yıldız şansım yoktu.. tavsiyem kesinlikle gidilecek kalınacak biyer değil..,resepsiyonistin müşteri ilişkisi sıfır herif dünyayı yaratmış gece uğradık kalırsanız kalın kalmazsanız kalmayın tavırları esnaf olmayı öğrenodalar desen it bağlasan durmaz kahvaltı resepsiyonda uyduruk masa uyduruk odalarpuanlamayi mecburen birer yıldız verdim sıfır yıldız şansım yoktu tavsiyem kesinlikle gidilecek kalınacak biyer
Panamara Otel,furkan haksever,tr,eşim ile 1 gece kaldık. odalar küçük ama 1-2 gece idare etmek için uygun. sabah kahvaltısı 7-9 arası imiş fakat keşke konakladığımiz gün resepsiyondaki kişi tarafından bilgi verilse güzel olurdu çünkü kahvaltıyı kaçırdık 9.20 geçe indik. en azından girişte felan yazılması gerekir. odada klima vardı bu sebeple rahat ettik. duş imkanı var fakat en azından 1 duşakabin yapılsa daha güzel olurdu. fiyat performans denilebilir.,eşim gece kaldık odalar küçük gece idare etmek uygun sabah kahvaltısı arası imiş konakladığımiz gün resepsiyondaki kişi bilgi verilse güzel olurdu kahvaltıyı kaçırdık geçe indik azından girişte felan yazılması gerekir odada klima sebeple rahat ettik duş imkanı azından duşakabin yapılsa güzel olurdu fiyat performans denilebilir
Panamara Otel,Nurcan Demir,tr,güler yüzlü hizmet ve temiz odalar icin kendilerine tesekkur ederim .. ustelik doğayla içiçe ve civar yerlerde tarih yatiyor hem dinlenme hem gezme icin guzel bir tesis,güler yüzlü hizmet temiz odalar icin tesekkur ederim ustelik doğayla içiçe civar yerlerde tarih yatiyor dinlenme gezme icin guzel tesis
Panamara Otel,FRS3,en,traditional turkish house conversion to hotel. old furniture and manner but friendly staff. suitable for seasonal workers and hitchhikers.,traditional turkish house conversion hotel old furniture manner friendly staff suitable seasonal worker hitchhiker
Panamara Otel,Eszter Borbely,en,"the staff were wonderful and did everything in their power to make our stay comfortable. the beds were comfortable, was a perfect place to stop along our journey. teşekkürler",staff wonderful everything power make stay comfortable bed comfortable perfect place stop along journey teşekkürler
Panamara Otel,Hosam Ezzidin,en,it was well received and they are very friendly and welcoming to their visitors,well received friendly welcoming visitor
Panamara Otel,Muhammed Heiba,en,"enjoyed my stay there , thanks for having me",enjoyed stay thanks
Panamara Otel,recep balaban,en,"first of all, i think those who comment here have never stayed in a hotel before. the rooms smell like cigarette smoke. the smell of cigarette smoke permeated the pillows. the bathroom toilets looked like they were from the 60's. i had a nightmarish night. i think the comments are made by the employees themselves. the filters of the air conditioners were not visible due to dust. at least have it cleaned at the beginning of the season. it's a shame for our money..",first think comment never stayed hotel room smell like cigarette smoke smell cigarette smoke permeated pillow bathroom toilet looked like nightmarish night think comment made employee filter air conditioner visible due dust least cleaned beginning season shame money
Panamare Apart & Hotel Akyaka,B.K,tr,"oda dizayni ve konumu disinda pek birseyi yok birde tesadufen gordugumuz otoparki olmasi bir artiydi. (giriste bilgi verilmedi) oncelikle giris icin resepsiyonu gormeden otelin icinde iki tur attim, sonra bir hizmetlo tarif etti goriste yanda kapali bir kulube insanlarla iletisimi 20 cm lik delikten bankalardan bile kucuk bir yerden yapiyorlar, rezervasyon fiyatini kartla odememi istedigimi soyledigimde ucreti 100 kusur tl fazla soyledi sistemde oyle degil dedim burada oyle gorunuyor dedi, google dada sistemdeki gibi cikmasina ragmen kendi kafa kurunda (kart islem ucreti ekledi ama soyleyemedi) tekrar itiraz etmeme ragmen degismedi. musteri memnuniyeti degerlerini anladiktan sonra zaten gerisine bakmadim. arac plakami aldilar park alani var demediler tesadufen gorunca kiliti acmalarini rica ettim, kucuk bir havuzu var 5 de kapaniyormus, zaten 4 u gece giris yaptik kullanamadik, hava 8-9 da kararan yerlerde 5 de havuzu kapatmak nedir bilemedim. sistemde kahvalti ekstra ucretli deniliyor ama onunla ilgili bir bilgi vermediler. cikisi 11 e koymuslar ozellikle mesajla wifi sifresi ve check out saatini belirtiyorlar. en ust katta kalmamiza ragmen valizlere yardim felan eden olmadi, dahada kalmam.",oda dizayni konumu disinda birseyi birde tesadufen gordugumuz otoparki olmasi artiydi giriste bilgi verilmedi oncelikle giris icin resepsiyonu gormeden otelin icinde tur attim hizmetlo tarif goriste yanda kapali kulube insanlarla iletisimi cm lik delikten bankalardan kucuk yerden yapiyorlar rezervasyon fiyatini kartla odememi istedigimi soyledigimde ucreti kusur tl fazla soyledi sistemde oyle degil dedim oyle gorunuyor dedi google dada sistemdeki cikmasina ragmen kafa kurunda kart islem ucreti ekledi soyleyemedi tekrar itiraz etmeme ragmen degismedi musteri memnuniyeti degerlerini anladiktan gerisine bakmadim arac plakami aldilar park alani demediler tesadufen gorunca kiliti acmalarini rica ettim kucuk havuzu kapaniyormus u gece giris yaptik kullanamadik hava kararan yerlerde havuzu kapatmak nedir bilemedim sistemde kahvalti ekstra ucretli deniliyor onunla bilgi vermediler cikisi e koymuslar ozellikle mesajla wifi sifresi check out saatini belirtiyorlar ust katta kalmamiza ragmen valizlere yardim felan olmadi dahada kalmam
Panamare Apart & Hotel Akyaka,Erhan ÖGET,tr,3 gece konakladığım bu apart tarzı yer için düşüncelerimi paylaşmam gerektiğini hissettim. öncelikle akyaka'daki bütün apartların hepsi tek tip mimari burada hizmete bakmamız lazım. otele gelmeden akşam aradığımda yer olduğunu gelip odaları görerek rezervasyon yapabileceğimiz söylenmişken otele geldiğimizde sadece bir oda olduğu söylendi sıcak havada dolaşmamak adına tamam dedik ücreti kart ile yapmak istediğimizde 300 tl günlük fark istediler ibana açıklamasız para transferi yaptırdılar. odadaki bütün eşyalarda ses gıcırtı mevcuttu. lambanın biri yanmiyordu. banyo çok eski duşakabin aralari pis silikonlari kalkmış öylece duruyor. 3 gün boyunca temizliğe gelen olmadi. sonuçta temizlik yapmaları gereken asli isleri. havuzda asla bakım yok küçücük zaten bir de temizlik olmayınca siz düşünün. buradaki çok temiz yorumlarına kanmamak adına söylüyorum. akyaka genelindeki apart işletmecilerinde genel bir somurtkanlık söz konusu. nasıl olsa doluyor havasindalar. i̇yi yönleri de var tabiki. otopark büyük sorun olmasına karşın otelin yan tarafında kendine ait otoparkı var. wifi çok iyi çekiyor. azmak çayına çok yakın merkezi konumda. güncelleme: elif hanım ile az önce görüştük kendisi bazı konulara açıklık getirdi burada temizlik 2 günde yapılıyor yazılmış cevap olarak ama elif hanım 3 günde yapıldığını söyledi biz de 3 gün kaldığımız için öyle denk gelmiş. yorumların kendileri için çok önemli olduğunu çok değer verdiklerini her değerlendirmede daha da memnuniyet odaklı çalıştıklarını söyledi. herhangi bir sorunda elif hanım ile iletişime geçilebilir.,gece konakladığım apart tarzı yer düşüncelerimi paylaşmam gerektiğini hissettim akyakadaki apartların tip mimari hizmete bakmamız lazım otele gelmeden akşam aradığımda yer gelip odaları görerek rezervasyon yapabileceğimiz söylenmişken otele geldiğimizde oda söylendi sıcak havada dolaşmamak adına dedik ücreti kart istediğimizde tl günlük fark istediler ibana açıklamasız para transferi yaptırdılar odadaki eşyalarda ses gıcırtı mevcuttu lambanın yanmiyordu banyo eski duşakabin aralari pis silikonlari kalkmış duruyor gün boyunca temizliğe gelen olmadi sonuçta temizlik yapmaları gereken asli isleri havuzda asla bakım küçücük temizlik olmayınca düşünün buradaki temiz yorumlarına kanmamak adına söylüyorum akyaka genelindeki apart işletmecilerinde genel somurtkanlık söz konusu doluyor havasindalar i yi yönleri tabiki otopark büyük sorun olmasına otelin yan tarafında kendine otoparkı wifi çekiyor azmak çayına yakın merkezi konumda güncelleme elif hanım görüştük konulara açıklık getirdi temizlik günde yapılıyor yazılmış cevap elif hanım günde yapıldığını söyledi gün kaldığımız denk gelmiş yorumların kendileri önemli değer verdiklerini değerlendirmede memnuniyet odaklı çalıştıklarını söyledi sorunda elif hanım iletişime geçilebilir
Panamare Apart & Hotel Akyaka,Gökhan Kadıoğlu,tr,"22 25 temmuz arası konaklama şanssızlığında bulunduğum, kyk yurtlarının yarı kalitesine erişemeyen işletme. öncelikle bir ticari işletme hakkında olumsuz yorum yaparak onların kazançlarına mani olmak, ekmeklerine engel olmak vicdansızlık diye düşünür, 1 yıldız veren müşterileri şımarık ve halden anlamayan kişiler şeklinde yorumlardım. ancak dün itibarıyla fikrim bu işletmede konaklama talihsizliğinden sonra maalesef değişti. bilenler bilir akyaka mevkisindeki apartların mimarileri hemen hemen aynıdır bu yüzden a işletmesinin b işletmesinden farkı hizmet kalitesi ile ölçülür. gelelim panamera akyaka pansiyonununu bu kadar kötü yapan şeyler nedir bakalım. 1. resepsiyon girişinin muşamba ile kapatılıp, müşteri ile küçük bir delikten diyalog kurulması sanki 90larda otobüs bileti alıyor izlenimi yaratması. 2. ödemenin nakit alınması, kredi kartı ile alımda fark alınacağını söylenmesi. 3. odada duşakabinin kırık olması, banyo apliğinin yerine ucu elektrik bandı ile özensizce sarılmış kabloların olması. 4. odada havlularin unutulmuş olması, havlu talep ettiğimizde görevlilerce odanın içine girilip gerçekten de havlu verilip verilmediğinin kontrol edilmesi (adeta yurt müdiresi havasında). 5. üç günlük konaklamada 2 defa duş spiralinin patlaması. 6. her yerden geçen, kablo kanalları içine dahi alınmamış elektrik ve anten kablolarının varlığı. 7. 10 yıllık gibi görülen banyo terlikleri. 8. oda içinde kullanım ömürlerini çok uzun zaman önce tamamlayan yatak, baza başlığı, kanepe, mutfak dolapları ve tezgahı. bunların dışında daha önce işletme hakkında olumsuz yorum yapan kişilere işletme sahiplerinin kaba cevap verdiklerini, müşterileri suçladıklarını görmekteyim benim yorumuma da benzer şekilde cevap veren olursa lütfen zahmet etmesin.",temmuz arası konaklama şanssızlığında bulunduğum kyk yurtlarının yarı kalitesine erişemeyen işletme ticari işletme hakkında olumsuz yorum yaparak kazançlarına mani ekmeklerine engel vicdansızlık düşünür yıldız veren müşterileri şımarık halden anlamayan kişiler şeklinde yorumlardım dün fikrim işletmede konaklama talihsizliğinden maalesef değişti bilenler bilir akyaka mevkisindeki apartların mimarileri hemen hemen aynıdır yüzden işletmesinin b işletmesinden farkı hizmet kalitesi ölçülür gelelim panamera akyaka pansiyonununu kötü yapan nedir bakalım resepsiyon girişinin muşamba kapatılıp müşteri küçük delikten diyalog kurulması 90larda otobüs bileti alıyor izlenimi yaratması ödemenin nakit alınması kredi kartı alımda fark alınacağını söylenmesi odada duşakabinin kırık banyo apliğinin ucu elektrik bandı özensizce sarılmış kabloların odada havlularin unutulmuş havlu talep ettiğimizde görevlilerce odanın içine girilip gerçekten havlu verilip verilmediğinin kontrol yurt müdiresi havasında günlük konaklamada duş spiralinin patlaması yerden geçen kablo kanalları içine alınmamış elektrik anten kablolarının varlığı yıllık görülen banyo terlikleri oda içinde kullanım ömürlerini uzun zaman tamamlayan yatak baza başlığı kanepe mutfak dolapları tezgahı dışında işletme hakkında olumsuz yorum yapan kişilere işletme sahiplerinin kaba cevap verdiklerini müşterileri suçladıklarını görmekteyim yorumuma benzer şekilde cevap veren zahmet etmesin
Panamare Apart & Hotel Akyaka,Faruk Yapar,tr,yıllardır kesinlikle akyaka'da tatilimi yaparım. apart arama serüvenine yine girmişken tesadüfen panamare apartla karşılaştım. fiyatı oldukça cazip geldi rezervasyon yaptırmadan direkt buraya geldim. resepsiyon da çalışan personel oldukça yardımcı oldu ve tüm boş odaları gezdirdi buna istinaden odamızı kiraladık. özellikle çalışan personel zeliha hanıma yardımları ve iletişimi için ne kadar teşekkür etsem azdır. kendimizi evimizde hissettirmemizi sağladı. özellikle yetişkinler ve çocuklar için çok güzel havuzu var. gelecek yıllarda akyaka'ya uğradığımda kesinlikle ilk tercihim burası olacaktır.,yıllardır kesinlikle akyakada tatilimi yaparım apart arama serüvenine girmişken tesadüfen panamare apartla karşılaştım fiyatı cazip geldi rezervasyon yaptırmadan direkt buraya geldim resepsiyon çalışan personel yardımcı boş odaları gezdirdi istinaden odamızı kiraladık özellikle çalışan personel zeliha hanıma yardımları iletişimi teşekkür etsem azdır kendimizi evimizde hissettirmemizi sağladı özellikle yetişkinler çocuklar güzel havuzu gelecek yıllarda akyakaya uğradığımda kesinlikle tercihim olacaktır
Panamare Apart & Hotel Akyaka,İlkay Gencer,tr,"çok şirin, nezih, tertemiz bir aile işletmesi. azmak nehrine, marketlere, merkeze çok yakın olması o kadar avantajki her an her şey elinizin altında. odalar tertemiz mis gibi, çok şık dizayn edilmiş, mutfakta işinize yarayacak her eşya mevcut, bir ihtiyacınız olduğunda veya eksik olduğunda hemen yardımcı olunuyor. sahibi elif teyzeye ve oğluna çok teşekkür ederiz, bir dahaki geldiğimizde tercih edrr miyiz kesinlikle evet....",şirin nezih tertemiz aile işletmesi azmak nehrine marketlere merkeze yakın avantajki an elinizin altında odalar tertemiz mis şık dizayn edilmiş mutfakta işinize yarayacak eşya mevcut ihtiyacınız olduğunda eksik olduğunda hemen yardımcı olunuyor sahibi elif teyzeye oğluna teşekkür ederiz dahaki geldiğimizde tercih edrr miyiz kesinlikle evet
Panamare Apart & Hotel Akyaka,Katherine Aynur Kugay,en,"positives: the exterior is very nice, and check-in was efficient and easy after a long day of travel. now, a list of concerns that i think the management needs to address: - broken shower handle (sharp screw exposed on one side to close from interior) - broken shower head that drips water down in a lopsided stream instead of evenly distributed - bedside lamps don’t work - mattress is insufficient — you can easily roll off the floppy edges - floor in the bathroom had visible dirt - the toilet seat also had spots - towels are often stiff and old in hotels like this, but these also had stains - dining table was covered in dust and now, for those who are thinking of staying here: you get what you pay for, but even so it is overpriced for the area. as a paying customer, i don’t feel respected by the level at which the amenities have been maintained. if we had brought children, i would have been horrified at the dangers presented by the presence of exposed sharp objects in the shower area and level of hygiene. update: upon leaving this review, both i and my husband were called by the management requesting we change it.",positive exterior nice checkin efficient easy long day travel list concern think management need address broken shower handle sharp screw exposed one side close interior broken shower head drip water lopsided stream instead evenly distributed bedside lamp ’ work mattress insufficient — easily roll floppy edge floor bathroom visible dirt toilet seat also spot towel often stiff old hotel like also stain dining table covered dust thinking staying get pay even overpriced area paying customer ’ feel respected level amenity maintained brought child would horrified danger presented presence exposed sharp object shower area level hygiene update upon leaving review husband called management requesting change
Panamare Apart & Hotel Akyaka,Елизавета Комарова,en,"wonderful, hospitable people will meet you here! they will help with everything! free parking! convenient location, you can easily reach any place in the center by foot. but it's time to make repairs in the apartment, all plumbing is in bad condition, staggering, mold in places in the bathroom. for $ 80 / day, we were expecting a higher quality of the apartment.",wonderful hospitable people meet help everything free parking convenient location easily reach place center foot time make repair apartment plumbing bad condition staggering mold place bathroom day expecting higher quality apartment
Panamare Apart & Hotel Akyaka,Darya Batalevich,en,"the room was really comfortable. we stayed with our two kids and my mom (all together 5 people) and we didn't feel very squeezed. plus, the service was good.",room really comfortable stayed two kid mom together people didnt feel squeezed plus service good
Panamare Apart & Hotel Akyaka,mine oeziri,en,"perfect hotel with clean, modern apartments. the location is excellent. 50 m from the river and 100 m from the main street.",perfect hotel clean modern apartment location excellent river main street
Panamare Apart & Hotel Akyaka,Roxana Madrali,en,"very clean, large rooms, staff very helpful, walk distance to the beach.",clean large room staff helpful walk distance beach
Kerme Ottoman Gökova,Gülşah Bayar,tr,otelin konumu gerçekten güzel akyakaya çok yakın plansız gittiğimiz içinde çocuklarla bir otel bulmak zorunda kaldığımız acele olan bir tercihti odalar güzel yerleşmiş ahşap düşünülmüş heves edilmiş belli ancak böyle bir otel nasıl olurda bu kadar pis olabilir anlamak çok zor oysa ki fiyatda cok uygun değil resmen toź her yer yeni çarşaf istedik sağ olsun görevli yardımcı oldu hemen herseyin üzerine temiz çarşaf serdik mutfak evet var ama pislikten bir şey yapmak imkansız kullanamadık zaten ..i̇mkanları olup su bulundurulmaması gece yarısı su almaya markete gitmek zorunda bıraktı bizi geceliğine 8000 bin ödedik sadece yatmak için!!. bahçesi çok güzel havuz cocuklar için yeterliydi heveslerini aldılar kısa bir süre girip çıktılar ..kapıda duran cocuk gayet kibardı ancak otel sahibi isteyen gelsin istemeyen gelmesin mantığında sanırım öyle de oldu bizim için bir daha tercihimiz olmuycaktır ..,otelin konumu gerçekten güzel akyakaya yakın plansız gittiğimiz içinde çocuklarla otel bulmak zorunda kaldığımız acele tercihti odalar güzel yerleşmiş ahşap düşünülmüş heves edilmiş belli otel olurda pis olabilir anlamak zor fiyatda cok uygun resmen to yer yeni çarşaf istedik sağ görevli yardımcı hemen herseyin üzerine temiz çarşaf serdik mutfak evet pislikten imkansız kullanamadık i mkanları su bulundurulmaması gece yarısı su almaya markete gitmek zorunda bıraktı geceliğine ödedik yatmak bahçesi güzel havuz cocuklar yeterliydi heveslerini aldılar kısa süre girip çıktılar kapıda duran cocuk kibardı otel sahibi isteyen gelsin istemeyen gelmesin mantığında sanırım tercihimiz olmuycaktır
Kerme Ottoman Gökova,Sefa Şenlik,tr,"kaldığım en dingin ve sevimli butik otellerden biriydi. akyaka'ya arabayla 10 dakika civarında mesafede olan bu otel marmaris, akyaka veya muğla'daki alternatifleri yerine tercih edilebilir. odalar çok temiz, yeni ve düzenliydi. üst kat odalarının bahçe, havuz ve köy manzarası insanın içini açan cinstendi. kuzenimle bir gece konaklama fırsatı bulduğum bu oteli en kısa zamanda ailemle de birkaç günlüğüne ziyaret etmek için sabırsızlanıyorum. köy ortamını seven, geceleri tatil yerinin keşmekeşinden kaçmak isteyen aileler için çok yerinde bir tercih olacaktır.",kaldığım dingin sevimli butik otellerden biriydi akyakaya arabayla dakika civarında mesafede otel marmaris akyaka muğladaki alternatifleri tercih edilebilir odalar temiz yeni düzenliydi üst kat odalarının bahçe havuz köy manzarası insanın içini açan cinstendi kuzenimle gece konaklama fırsatı bulduğum oteli kısa zamanda ailemle günlüğüne ziyaret etmek sabırsızlanıyorum köy ortamını seven geceleri tatil yerinin keşmekeşinden kaçmak isteyen aileler yerinde tercih olacaktır
Kerme Ottoman Gökova,Sevde KANIK,tr,"araba şart, akyaka 10 dakika. uygun fiyatın bedelini temizlik problemleri ile ödüyorsunuz. bahçe sakin ve huzurlu. odalar hoş gözüküyor ama hijyen gerçekten sıkıntılı. havlular sert ve sarı. pikeler, çarşaflar çok yıpranmış.",araba şart akyaka dakika uygun fiyatın bedelini temizlik problemleri ödüyorsunuz bahçe sakin huzurlu odalar gözüküyor hijyen gerçekten sıkıntılı havlular sert sarı pikeler çarşaflar yıpranmış
Kerme Ottoman Gökova,Meryem Avcı,tr,otel sadece konaklama konseptli olmasına rağmen gayet yeterki odalar geniş ve ufak bir mutfak bölümü var uzun süre kalınacaksa hazırlıklı gelindiğinde çok keyifli vakitler geçirilebilir doğa ile iç içe küçük bir köyün içinde olması huzur veriyor bahçesi havuzu olsun görsel şölenn gibi ayrıca akyakaya azmak nehrine çok yakın araçla 5 dk huzurla kaldım çok memnun oldum tekrar tekarr tercih edecğim biryer,otel konaklama konseptli olmasına yeterki odalar geniş ufak mutfak bölümü uzun süre kalınacaksa hazırlıklı gelindiğinde keyifli vakitler geçirilebilir doğa iç içe küçük köyün içinde huzur veriyor bahçesi havuzu görsel şölenn akyakaya azmak nehrine yakın araçla dk huzurla kaldım memnun oldum tekrar tekarr tercih edecğim biryer
